"family"	"genus"	"specificepithet"	"stateprovince"	"county"	"locality"	"uuid"	"count"
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: just e of wild boar gully, salta verde"	"029deaaa-0fca-4013-8b44-13d36286a2f3"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. upper end of white\'s landing road, n slope of blackjack mt."	"0710ee76-ea29-4f2c-a006-80c13f955ab5"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: near catalina airstrip"	"0aa29136-1c36-4b47-ad10-3865d77f7751"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"catalina island. banning canyon."	"10f3f72c-433d-476c-bfe0-c9636df0acbc"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"cape canyon. santa catalina island"	"13018aa1-eaab-4c9f-ab03-d1b0f79d0dca"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island, channel islands: along rd. from avalon, near head of swain's canyon"	"1809965f-ccd6-4ff0-bdfb-46e27b70c3c5"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: \"mt. black jack, northeast exposure\""	"1b1bd5c5-e7bd-4cba-a016-0449bdaf4356"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: sw part of the island in the vicinity of cactus peak (1560 ft) southerly coastal slope 1320 m se of cactus peak summit; santa catalina south usgs 7.5\' quad"	"1ce95dfa-1a45-4bfc-8c09-836d8361a826"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island 7.0 road miles (11.2 km) from catalina conservancy gate on airport road, 8.33 km 309&deg; (true) wnw of avalon. gps (wgs84)."	"1d09835c-1c99-4c8d-90b0-8e703ed458a0"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. 2.2 miles nw on stage road frm jct. with middle ranch road; (3)70(000) easting,(36)94(500) northing"	"1e4ff180-e0b5-4161-8d95-2edf818b66c1"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"channel islands; santa catalina island"	"1ea3f518-5b42-4a7b-93ce-0f777aead843"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, 2 air miles wnw of avalon"	"1f271545-42f7-48da-84da-99fe1e097494"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island: airport road on main ridge about 1.5 miles west of middle ranch turn-off"	"1faff997-4d5f-443e-8476-f2a87ffa9a4d"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island"	"20804326-aa6b-465d-b62a-c37ae3a8a280"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: cape cyn"	"2101bcaa-3cb4-41d5-95ba-1851ea0d0d26"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island; n slope of blackjack mt"	"21415501-cb25-4514-addc-fae2a05c65a2"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island"	"21911735-6357-46f5-b82f-3414ec2b6f7e"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island"	"21b1b0d8-ffc6-4dc9-8104-9e0932f7d35e"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island east mountain, 2.90 road miles (4.6 km) from pebbly beach turn off on east end road, 2.92 km 162&deg; (true) sse of avalon. gps (wgs84)."	"238acaf6-b446-4105-bc56-b91c8c9b09b2"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. salta verde."	"25b33c73-f803-4668-84e7-d366bc6e16bb"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: cape cyn"	"2762b772-38a2-49f7-9b9e-8d0555584d30"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island - salta verde"	"2c25c6c5-d119-4f61-8b56-f686c4d682d4"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"pacific divide santa calalina island"	"2e10c5db-52be-4a88-a80a-861a7b10b166"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"along ridge between summit of the equestrian trail and mt. shatto santa catalina island"	"2ea3146b-6c15-486a-9bd7-e3cc32b6fb20"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island. along ridge between summit of the equestrian trail & mt. shatto"	"3b2272d1-cfad-4cc8-bafa-2a92e95a8d71"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"salta verde approx. n of salta verde pt.; santa catalina island"	"3ce0fe0d-68ae-44bf-a972-b08aa4a2d27d"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. along ridge between summit of the equestrian trail & mt. shatto"	"3d782f16-b8bc-42f3-b0c9-da1c48e58ffe"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island"	"42296f56-5e97-4558-936d-31ca1eaefe5c"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"salta verde, santa catalina island."	"4290a710-eca3-40fe-badd-a0dceca13d4c"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: airport road on main ridge about 1.5 miles west of middle ranch turn-off"	"44d79551-f058-4d4e-a210-5459a8c3b196"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, avalon canyon, above the last almond orchard."	"4b1c6742-8399-4f59-a919-da719dd87cdc"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. salta verde, approx. n of salta verde pt."	"4e2479a0-d1bf-4010-a67f-971e7d050e65"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island"	"51f57b94-4ec7-40d7-8d59-893c4387fb40"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. head of cape canyon, near pump house."	"52a2b56d-05e0-4425-9bfa-aa4d08400558"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island, channel islands: 2 air miles wnw of avalon"	"52b3f0c5-977f-465a-98d0-71244f243463"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"wain canyon, catalina island"	"52d3d8d7-d066-4571-ab67-63386d8e9505"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: n slope of blackjack mt."	"5526e663-a599-44e0-ab75-ee4af8e855cb"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"swains canyon in bottom near the sea; santa catalina island"	"56ddd67c-da56-4a23-8b3b-21a642fad508"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island"	"5818437b-7d43-4c0c-b4f7-8de7d41973b4"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. wild boar gully, ca. 1 mi. wnw of salta verde point"	"5862a85a-9aba-468f-98dc-19702948018d"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: cape cyn"	"58d74151-6f60-4a11-b13c-a209ed044e80"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. on slopes of blackjack mt. near beginning of road down to white\'s landing."	"59d0ee03-f0ab-48de-b6e9-6b12390143d1"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: in chaparral on eroded, clayey, dry hillside below road to white\'s landing above turn-off to echo lake."	"5ae94c90-d82e-4454-8dbc-24088e60a6f7"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island"	"5bd399ac-7f91-4c57-bb3c-a3bb48f29010"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"avalon, santa catalina isl."	"5c3e2051-e4bc-48ed-8524-f7f727c94623"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island"	"5d8391dd-5e69-43f2-99b2-25c1283643ad"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. salta verde."	"5ec718a6-c46c-42a5-8c1c-2fe4db9b66b3"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"catalina island"	"622900bb-eaa4-4a32-9224-7e3aefe9befd"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, central part."	"62b5f02e-7a3e-4814-8af4-0885636f8183"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, on east slope black jack mountain on airport road."	"6656d48e-8f46-484e-9d80-1efe258e45f5"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island."	"67a544e5-8d53-40ed-9da9-bba0c9de74de"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"ene slope of black jack mt. above airport road, central part of santa catalina island"	"6a7246b4-9c93-4ffe-8b4b-e5e6188bcf65"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. below road to white&iacute;s landing above turn-off to echo lake."	"7259ea36-b1dd-484f-8eea-92f9c475b4fd"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"catalina island. ridge between mt. shatto and summit of equestrial trail, back of avalon"	"738b770d-7686-4859-b67b-e996cf649de4"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"channel islands; santa catalina island salta verde"	"74e19122-c964-469b-9904-5e9b96ef16bb"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. head of avalon canyon below the wrigley mausoleum."	"763168f8-3179-4047-a67f-ed82e2a8ebe5"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"channel islands cape canyon, santa catalina island"	"78604e30-131a-4396-a10c-21757ca6729f"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, 2 air miles wnw of avalon"	"7923c4ac-7c79-453d-ba92-bcc77acaab9b"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: n slope of blackjack mt."	"7a65314d-ba87-4597-ac3d-e5bf2191c0f6"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: e side of black jack mtn at the start of rd to white\'s landing"	"7b2d3e6a-5730-41d4-9230-789b2a63361a"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"pacific divide santa calalina island"	"80063e48-f99a-4e38-bbc8-1f4ef4cd82d3"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"side and bottom of arroyo, salta verde, santa catalina island"	"80b3525f-aa2a-49ff-a1a0-54e08b94f8cd"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island."	"8283d05d-d4d8-43eb-a617-131076882717"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles co."	"santa catalina island, on airport rd, just n of black jack cutoff"	"83516420-51c7-4345-a8ee-9376c9940037"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island: sw part of the island in the vicinity of cactus peak (1560 ft)"	"844d2664-1ec3-4358-873e-51dbfdb0f758"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island"	"85999bb9-989d-4860-901c-d27ec3bf4341"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, along road from avalon near head of swain&iacute;s canyon"	"85fa2453-80d3-4ef5-a291-870e856d3346"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, avalon"	"86e60a30-6744-43bb-83fb-8ecd511fbbdf"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: upper white\'s landing road"	"894d581e-1044-4ab6-b4ea-ac4f0996b46e"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: ridge west of patrick reservoir"	"8af100ae-0a72-419e-881c-d7bdbaec6d52"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: salta verde"	"8b058b5b-05aa-4dad-814d-1ffb2a048589"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: cape canyon"	"8b128cc7-cdc9-4823-b145-0357c392d7b2"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"head of cape canyon, santa catalina island"	"8b57239d-8337-4abf-bdf4-0eed5c791fc6"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. near catalina airstrip"	"8bf2fb1c-9cfc-4ab4-b05f-88675c4792f3"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"avalon canyon. santa catalina island. above the last almond orchard."	"8e5ac6df-12e9-4791-ac6f-df78f2a5dffe"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, 7.0 road miles from catalina conservancy gate on airport road, 8.33 kilometers 309 degrees true west-northwest of avalon."	"8f63b193-b967-4adf-8839-c42c05e000a1"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: salta verde, approx. n of salta verde pt."	"908da647-ba81-445b-bed0-7203ab47ba8d"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"avalon, santa catalina isl."	"92f26663-ec9b-4b36-a21b-8c0e730f0f84"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island: salta verde, approx. n of salta verde pt."	"935955b8-63ae-4271-a7e8-eb086b3f45b2"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"trail from summit, santa catalina isl."	"98a2c283-cc81-4a18-9d4b-3bc928ea296c"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"channel islands santa catalina island, horsetrail [probably near avalon]"	"9b5d7f6e-1cb4-47c3-bb8a-63cbf16b6c6c"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island"	"a0b2b0b7-5283-4cf8-8638-a267903cb8f5"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island."	"a0e8ae40-4329-463a-8b31-016272021b16"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"east side of blackjack mountain at start of road to whites landing, santa catalina island"	"a2443930-0262-416c-a1a3-95f9f079a319"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. pacific divide."	"a78dbac7-1192-4a26-b653-2a2322e8aa1a"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"east side of blackjack mountain at start of road to whites landing, santa catalina island"	"af67f05a-06d1-4acd-920d-259ef9763d1e"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, near summit road"	"affd6db9-fc3f-4f7a-bb8c-01da33d409f9"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"cape canyon. santa catalina island."	"b236b08a-a4e6-4620-8dc1-4d6d9f7d5909"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"cape canyon, santa catalina island."	"b476b032-712d-4954-9ea1-96aa12d294f6"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: \"1.25 miles ne on cape canyon road from jct. with middle ranch road, 10 m w of road on edge of dry gully\""	"b47c9388-91fc-4e7c-b7e4-f85f6d7b99a3"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"catalina island"	"b90d77b5-7650-4a94-b474-dbd8334f263b"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island; catalina conservancy land, kbrt radio transmitting station - the womans club grove. 5 miles northwest of the city of avalon. colletions made in cooperation with the catalina conservancy."	"bb06ad40-22b4-4a18-b0ad-4f247f53597c"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island"	"bcfea710-e379-4300-9a21-3f1b226746fb"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island"	"bd1fa157-09b6-42c9-bca8-d78a97f027a3"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"side & bottom of arroyo, salta verde, santa catalina island"	"be3acd87-7904-43e8-8e7e-04baf9cb532c"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"cape canyon, catalina island"	"bf8c658d-0595-4b4d-b33f-3ac75d33600e"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"salta verde, santa catalina island."	"c1433934-5208-4bf4-8af8-4acab64e14ba"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"wain canyon, santa catalina"	"c31352dc-2b2d-449e-99af-9093d61a916f"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. avalong canyon, above the last almond orchard."	"c42a6a99-5e4a-4955-8c05-2e4bb29b4245"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. upper oak canyon"	"c59cab29-4bcd-4615-8a2f-31303d56e7e9"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: \"2.2 miles nw on stage road frm jct. with middle ranch road; (3)70(000) easting, (36)94(500) northing\""	"c7893867-07ee-4314-a568-1a703027fbd8"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"channel islands cape canyon, santa catalina island"	"c7af55d7-748e-4a63-a0fe-d33de84b6895"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"black jack mt., few hundred feet below summit; santa catalina island"	"cafb339f-5126-47d4-86c9-029a6e64acdb"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. avalon canyon, above the last almond orchard"	"cb1fdfab-ff31-4191-b84b-6b58e1d9ce42"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"turnoff echo lake (below rd to white\'s landing.); santa catalina island"	"cfd95486-4d4d-4556-a86b-2e4ebfe2b948"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island 7.1 road miles (11.4 km) from catalina conservancy gate near avalon via airport road, near the intersection of airport road and black jack road, 8.48 km 310&deg; (true) wnw of avalon. gps (wgs84)."	"d01b5d38-fa5e-4fa6-bcbf-04ce16482118"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island"	"d29fc545-0b67-40f6-b66a-6c01f36b48b0"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"santa catalina island: n slope of blackjack mt."	"d39b92a0-a2f9-4d3d-bebc-6991d092a5d6"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: ne side of black jack mtn"	"d86ead00-9bbc-4903-93f6-73e1a6b0485c"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"propst grove, santa catalina island. ne canyon."	"d992209b-07ca-453a-99f4-f101d2ef0e80"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, cape canyon"	"da1b2a0c-a8d5-4c15-8f2a-085b1519e768"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. near upper white\'s landing road."	"e08d5846-1d5c-40d2-be12-6f17ef208bdd"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"catalina island. avalon."	"e3ed2b8a-b506-462d-9c34-e3a19a06b316"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. along main road from avalon to airport. 2.3 miles from airport."	"e456df8d-fd93-4326-befc-0e70b52d27ea"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, rocky clay road bank, east side of black jack mountain at start of road to whites landing."	"e95f4112-a726-40fb-9a3b-4801ba4082fb"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island. lower slope of wild boar gully, due n of black ridge and ca. 1 mi. wnw of salta verde pt."	"ea660e54-3534-434d-8669-ee5f0205c701"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: salta verde, ca. n of salta verde pt"	"ec0131ce-bf22-4524-8349-fe2f36834f80"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island, airport road on main ridge about 1.5 miles west of middle ranch turn-off."	"f171c47b-49c1-4c16-b50b-f4c6a3e63025"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island: upper oak cyn"	"f42197ac-c15f-46b3-9ca6-9d24143e6bc1"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"on e slope of black jack mt. near summit road; santa catalina island."	"fc451012-4f36-40af-af6c-6fc51927e926"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles county"	"side & bottom of arroyo, salta verde, santa catalina island"	"fd25ac96-c8d9-43c2-8229-62c3b409d322"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"cape canyon, santa catalina island."	"fd7e12df-0585-42fc-a6c5-9d150cd0927e"	124
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"los angeles"	"santa catalina island"	"fe593156-5654-4fbb-bbe4-6421e5273915"	124
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island"	"111589de-c7ee-4136-a148-178611a68d3b"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"near avalon; santa catalina isl."	"290eed7e-d396-424f-a9b4-c655a4aa08b1"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island: deer valley trail"	"2ee48363-934a-4950-811f-a82084673560"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island"	"4482d5d9-21b4-49b9-a4f3-a5d20da2f67c"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island: \"by road, middle of cape canyon\""	"475a800e-25dd-4a24-90c0-e355425dd43a"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island: emerald bay"	"5078082e-095a-4fdb-afb4-2d5e1b575c1d"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"descanso canyon, santa catalina island."	"65a5c9c9-d030-4ed1-9702-ed8ef098828a"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island, weedy margins of small stream"	"a358346b-8a98-49d4-af89-e3c8e02fc528"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island: near road above salta verde beach"	"ade59243-61a5-4ce9-96ec-c3922e8fce5b"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"cape canyon, santa catalina island"	"bca6624c-d7e8-4523-b445-16e238c9a083"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island: \"deer valley trail, aspect: northwest, slope: approx. 30%\""	"c38c309c-9c10-4bea-a046-fda742f5871a"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"emerald bay, santa catalina island."	"cadead36-77db-4e2a-9a7d-8ef686565aa9"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island: cape cyn"	"cee40fb5-50eb-422d-bc75-3a0291f4036e"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"waste grounds at the far e side of golf links; avalon"	"f043edcf-d9df-43c4-9449-b9dc63547292"	15
"asteraceae"	"centaurea"	"melitensis"	"california"	"los angeles"	"santa catalina island"	"f35c119c-df71-4518-93fc-9bbd8deb7bbd"	15
"asteraceae"	"centaurea"	"solstitialis"	"california"	"los angeles"	"santa catalina island: middle ranch, middle ranch cyn"	"1e822dd3-b2c1-43f0-89b2-cc18ba40c61d"	4
"asteraceae"	"centaurea"	"solstitialis"	"california"	"los angeles"	"santa catalina island. middle ranch, middle ranch canyon."	"680bca58-8348-4b70-8c1c-45f66d451505"	4
"asteraceae"	"centaurea"	"solstitialis"	"california"	"los angeles"	"santa catalina island; middle ranch canyon."	"bc7817ec-e681-48b4-8d7e-6a5e58a1991f"	4
"asteraceae"	"centaurea"	"solstitialis"	"california"	"los angeles"	"channel islands middle ranch canyon, santa catalina island"	"ccf00d00-6f79-4a28-a5ad-bb2523330ac3"	4
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"pebble [pebbly] beach road, santa catalina island."	"025f8ad3-457d-4e76-8b39-f464a2887a58"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"santa catalina island: hillside southeast of hamilton cove"	"098930d0-5151-4622-b9c6-b7c4e0fcf253"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"santa catalina island: hillside above pebbly beach along terrace drive"	"46b6134e-dbf1-4370-b02e-4613b282e103"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles co."	"santa catalina island, 1km s of avalon"	"4714eeda-ea19-4924-9b9c-ff7a8cd87070"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"santa catalina island: hillside southeast of hamilton cove"	"4a0f21b7-3f0d-412a-bc40-76560e24ca5c"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"found on an east facing slope on st. catalina is. near the water."	"705e1574-72a3-4d48-8bdd-573860e7a4dd"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"above summit road from avalon to airport, santa catalina island"	"9bc7a74b-4e42-47c2-bd84-2ee9c01d9f4d"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"pebble [pebbly] beach road, santa catalina island."	"a823685a-9156-4025-bb64-c4288ede9b37"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"santa catalina island: above summit rd from avalon to airport"	"b0c935fd-f2fb-4256-b27c-9125f39d25d8"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"santa catalina island, just east of avalon on pebbly beach road."	"b92213d3-7578-4a7a-87a4-27d6c4644f15"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"growing along road to pebbly beach from avalon. santa catalina island"	"c45461dc-e431-40bf-a6c7-e3261a34724a"	14
"caprifoliaceae"	"centranthus"	"ruber"	"california"	"los angeles"	"across road from yacht club, on roadcut"	"e60bd93e-b4f5-4ceb-92af-7a005b386831"	14
