"family"	"genus"	"specificepithet"	"stateprovince"	"county"	"locality"	"uuid"	"count"
"amaranthaceae"	"atriplex"	"pacifica"	"california"	"los angeles"	"in canyon below farm buildings at eagle ranch, san clemente island"	"cac70303-09fe-4718-863a-7bfdb0d31423"	7
"amaranthaceae"	"atriplex"	"pacifica"	"california"	"los angeles"	"san clemente island: just s of eel pt on first exposed terrace"	"e0d0469c-01a8-4e3b-9f39-6b3f317ea69c"	7
"amaranthaceae"	"atriplex"	"pacifica"	"california"	"los angeles"	"san clemente island: edge of mesa opposite pyramid head on se tip of island"	"ee4ba537-e2e5-460e-8a87-4820229548d0"	7
"amaranthaceae"	"atriplex"	"pacifica"	"california"	"los angeles"	"san clemente island: china cyn (near head), ca. 2 mi from china pt"	"f3584ae2-c4db-4865-99f5-eb4acfc844c0"	7
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: san clemente island"	"162a9518-999a-4d51-b7bb-3fe8fcbb1d58"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: lower wilson cove cyn; draw sw of and above pier operations"	"33360aeb-5139-40a2-8d37-f342bf42869a"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: near w shore of island w of wall 2"	"340410e3-3876-4b6a-a569-7847baeb7c23"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"northwest harbor, san clemente island."	"4b996f4e-8642-4c21-a790-aef422690613"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"ventura"	"santa barbara island. east side of island."	"4d4242a9-2292-4813-96e9-4d7dd7a60795"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island."	"4e8a12f4-a408-42d7-9205-6a51f80cfa37"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"channel islands san clemente island, lower wilson cove canyon, sw of and above pier operations"	"69b6d618-68ac-431c-92e6-7e9dfb3093f0"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"wilson\'s cove san clemente island, wilson\'s cove (bluffs)"	"6bf2899b-7f80-495b-b13c-5d154c94452c"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: near shore opposite pyramid head"	"9ecf9206-709e-4342-83a8-d90fb52824ef"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: san clemente island"	"a53b78f2-24af-4b76-b76d-7259eb4b37f4"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: west side; terrace flats between box and horse canyons"	"adbfef09-877d-4023-8474-da97755ed7df"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: pyramid cove"	"caaa454d-aaed-4feb-aced-35e966795a9b"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: spray pt, w side of island ca. 5300 ft n of eel pt"	"ec3733ea-d92a-44c5-a479-93a9ee446e2e"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: guds"	"ec860850-0cad-4833-98d0-708b73914315"	15
"amaranthaceae"	"atriplex"	"semibaccata"	"california"	"los angeles"	"san clemente island: mouth of horse beach cyn, which is first cyn e of china pt"	"f6d8fb24-9001-4493-858b-0e9b71634910"	15
"amaranthaceae"	"atriplex"	"watsonii"	"california"	"los angeles"	"san clemente island, 1.7 miles southeast of eel point, on lowest terrace."	"049a84de-435a-4548-b800-cdfa37f4337b"	9
"amaranthaceae"	"atriplex"	"watsonii"	"california"	NA	"san clemente island, los ángeles"	"05aa16b7-98f0-41b1-92e3-b0b5945d7f4b"	9
"amaranthaceae"	"atriplex"	"watsonii"	"california"	"los angeles"	"san clemente island: near w shore of island w of wall 2"	"05d046f2-9f4a-4283-bb0d-7aca1e585fcc"	9
"amaranthaceae"	"atriplex"	"watsonii"	"california"	"los angeles"	"san clemente island: due w of wall 2"	"111cfa51-1e94-466e-922b-bfd6f93d9eca"	9
"amaranthaceae"	"atriplex"	"watsonii"	"california"	"los angeles"	"san clemente island, ca. 0.1 mile south from the end of road that runs south from eel point."	"242247a6-d232-44a0-b88c-e2b00896d30b"	9
"amaranthaceae"	"atriplex"	"watsonii"	"california"	"los angeles"	"san clemente island. north head (ne side). lower terrace slopes."	"4f64715e-24e6-4d05-8b1d-4fb1113a9226"	9
"amaranthaceae"	"atriplex"	"watsonii"	"california"	"los angeles"	"san clemente island: eel pt"	"97d94165-f09b-4a00-a34d-14444997ee6b"	9
"amaranthaceae"	"atriplex"	"watsonii"	"california"	"los angeles"	"san clemente island"	"98f1f5bb-6839-4c9b-b6b3-2d5211d5a554"	9
"amaranthaceae"	"atriplex"	"watsonii"	"california"	"los angeles"	"sandy slopes near point at e end northwest harbor (san clemente island); , nr point at e end northwest harbor"	"bf631601-4d8c-4c3f-9eed-6fed15f3a986"	9
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island. near old indian campsite west of lemon tank."	"06ea64fc-00d1-4695-a05b-3400ceb20141"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island: near barracks, wilson cove"	"0a09193d-4d91-419e-a1e8-a2746b28aaf5"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island, wilson\'s [wilson] cove"	"355b1b6f-288c-4ce1-8ee8-17d53f7cd43c"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island, growing on grassy field on knoll near onld indian campsite west of lemon tank."	"3f5ba9fa-b94b-48fb-a718-3875eb677f74"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"guds, san clemente island."	"5a8819ed-6d59-4547-88ac-c35f5438ed3d"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island: pyramid cove"	"62f7bf7e-93ee-453f-b9db-1cb31e224403"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island: near lemon tank s of nanny, ne side of island."	"72a48a54-90f1-49c5-9e21-b335a119f30b"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island: lower wilson cove canyon; bouldery, rocky draw sw of and above pier operations."	"a7ac6aa7-7824-4d12-96d2-6e3e308d9c17"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island: beach behind northwest harbor"	"a812111d-599e-4e01-823e-a0ffabade967"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island."	"b07aee62-94a0-47bb-a8c7-66cca788b976"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island, near lemon tank, south of nanny, northeast side of island."	"b142a0fd-0eb3-4d29-8337-d90de607b565"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island."	"b298c56e-9bf1-4ea2-9cda-a493a46b482f"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island: thirst"	"bc9acba4-7be2-4a77-a056-0c9dbb3645fc"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"san clemente island. pyramid cove."	"cabe244c-b1e7-4e5c-889c-c2f37317a9c6"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"wilson cove, san clemente island"	"d8a4f916-7a57-4244-bac9-421145335162"	16
"poaceae"	"avena"	"barbata"	"california"	"los angeles"	"wilson cove san clemente island (near barracks)"	"e018c387-fe34-438c-bf0c-2bcc68c7d093"	16
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island: near summit above wilson cove"	"13b9ebc3-8c59-497e-bb15-f87aa5d7a4aa"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island: near barracks, wilson cove"	"2e52a854-202b-4878-adfd-3ec26e9aeef7"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island: canyon below lemon tank near dump, s of nanny, ne side of island"	"3df384c0-5dcf-4de5-816d-aa149fdcc521"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island"	"4a508045-8ace-482c-b88b-ef98a31b3bfc"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island, on west coast."	"6e10b098-aaf2-455e-9a51-f1336fe2e3f6"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"wilson cove san clemente island (near barracks)"	"890da695-4134-4809-bc1d-4b70cae94b8c"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island, wilson cove, in weedy ground near barracks"	"91b81576-ceeb-42f8-b1b7-3e163b9f0088"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island: flats se of air terminal (new airfield, n end of island)."	"bf7698fd-0173-4515-a2a8-6c70f38a788b"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island, steep slope of canyon below lemon tank near dump, south of nanny, northeast side of island"	"bf940a43-1a99-43fe-97b8-0a8725add4b3"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"san clemente island: ca. 650 ft se of the air terminal, new airfield, n end of island"	"da5934bf-af97-4cee-831b-08a5a085e2cd"	11
"poaceae"	"avena"	"fatua"	"california"	"los angeles"	"wilson cove, san clemente island"	"e3e0aa64-26e0-4dc7-b8d3-0e60594acfeb"	11
"poaceae"	"avena"	"sativa"	"california"	"los angeles"	"near summit of ridge above wilson cove, san clemente island"	"12384217-84d3-4d98-954c-319107cdba1e"	2
"poaceae"	"avena"	"sativa"	"california"	"los angeles"	"ridge above wilson cove (near summit); san clemente island"	"d14abf9b-92b9-445d-99df-9910dc453f7a"	2
"asteraceae"	"baccharis"	"pilularis"	"california"	"orange"	"hills and ravines near ocean, s end of town of san clemente"	"39817a34-44f2-4a66-a7c2-c02338db015d"	9
"asteraceae"	"baccharis"	"pilularis"	"california"	"orange"	"hills and ravines near ocean, south end of town of san clemente; upper sonoran zone"	"479a5759-c4d9-4432-89e0-13ee6fa69655"	9
"asteraceae"	"baccharis"	"pilularis"	"california"	"orange"	"san clemente"	"550469c1-293d-417e-8ec8-c17da29d1c99"	9
"asteraceae"	"baccharis"	"pilularis"	"california"	"los angeles"	"n of point due w of wall 2, just above coast, san clemente island"	"69934dc7-815a-42a5-aec7-842748ae0bec"	9
"asteraceae"	"baccharis"	"pilularis"	"california"	"los angeles"	"san clemente island: sw rim of box canyon"	"71be75b0-c6c6-4ff1-9778-5e5b07e1e860"	9
"asteraceae"	"baccharis"	"pilularis"	"california"	"los angeles"	"south of flasher station, san clemente island."	"89f43392-860f-4688-9b4f-f27ba78dfd03"	9
"asteraceae"	"baccharis"	"pilularis"	"california"	"los angeles"	"san clemente island; on extreme southern limit of sand dunes south of flasher station."	"95095298-9389-4daa-b5b0-de014d4ca7b1"	9
"asteraceae"	"baccharis"	"pilularis"	"california"	"orange"	"san clemente"	"bbaa7814-b037-418d-b71d-5e8ec2aa1fac"	9
"asteraceae"	"baccharis"	"pilularis"	"california"	"los angeles"	"san clemente island"	"d6584a99-ceab-47f3-b81e-647eb37fca51"	9
"asteraceae"	"baccharis"	"salicifolia"	"california"	"los angeles"	"opposite of wilson cove (dunes on w side 0.3 mi from ocean); san clemente island"	"15152e59-85ab-4080-bcff-d1ced820fb9f"	8
"asteraceae"	"baccharis"	"salicifolia"	"california"	"los angeles"	"dunes on western side 0.3 mile from the ocean, opposite wilson cove, san clemente island"	"173dca5f-214e-42f5-bcdd-12204736e8b1"	8
"asteraceae"	"baccharis"	"salicifolia"	"california"	"los angeles"	"san clemente island: base of canyon 1.5 miles north of eel point."	"31445fc9-09b8-4833-b281-ae89caf6f13d"	8
"asteraceae"	"baccharis"	"salicifolia"	"california"	"los angeles"	"san clemente island: large beach dunes near wall 2"	"4684c37c-8740-485d-81e9-8b50fc7cea72"	8
"asteraceae"	"baccharis"	"salicifolia"	"california"	"los angeles"	"san clemente island: dunes on w side 0.3 mi from the ocean, opposite wilson cove"	"5a959a17-6ce3-4abe-b9c8-f5d954c2d2f4"	8
"asteraceae"	"baccharis"	"salicifolia"	"california"	"los angeles"	"san clemente island: flats just s of wall rock cyn"	"72147be8-164f-429a-82f7-0ab72e112748"	8
"asteraceae"	"baccharis"	"salicifolia"	"california"	"los angeles"	"san clemente island, halfway between eel point and the sand dunes."	"d543d66c-080d-4d70-982e-ff5b27a707ee"	8
"asteraceae"	"baccharis"	"salicifolia"	"california"	"los angeles"	"san clemente island; dunes on wester side, 0.3 miles from the ocean, opposite wilson cove."	"dc85f258-d010-4b78-9dcc-41058ae4144d"	8
"amaranthaceae"	"beta"	"vulgaris"	"california"	"los angeles"	"san clemente island: 1 mi s of wilson cove"	"b804b2d0-cbb5-40ad-b483-4dbea9d2e6ce"	1
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"san clemente island, small arroyo, 1 mile north of eel point"	"025ab340-8a2d-4fdd-8031-feb308d567e5"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"channel islands san clemente island: east side of island, bryce canyon near malo point"	"2e1633b4-5b3f-426b-9fea-87694f393d51"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"san clemente island: lemon tank"	"2f205f7c-34f7-4304-b6fd-4d8fe66f961d"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"1 mi n of eel point (san clemente island); san clemente island"	"4fca633f-9451-4f2b-8888-cc865b9fa205"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"san clemente island, in small arroyo 1 mile north of eel point"	"521e977c-4600-4b4f-b3da-ccc4cafd3f69"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"san clemente island: northern tributary of canchalagua canyon, 1020 ft nne of the 1135-ft triangulation point, usgs san clemente island south 7.5\' quad.; near 32&deg;51\'02\'\'n 118&deg;23\'34\'\'w"	"61b229ac-1954-4db2-8127-a4ea1a4da625"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"san clemente island: w fork of near-death cyn, draining to mosquito cove (drainage beginning 800 ft n of rest; 1800 ft se of malo knoll"	"9811f380-dc8e-49dd-82e3-407c4f410699"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"san clemente island: first cyn s of seal cove"	"b3c8593f-ac52-4bee-98b7-f22002c86043"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"1800 ft se of malo knoll (w fork of near-death canyon, draining to mosquito cove (beginning 800 ft n of rest marker), san clemente island); san clemente island, near-death canyon"	"b725b449-bac9-4f0e-9183-61d588b65a73"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles"	"channel islands san clemente island: east side of island, bryce canyon near malo point"	"bb20a181-2046-4ca1-804d-6054bf293693"	11
"apiaceae"	"bowlesia"	"incana"	"california"	"los angeles county"	"san clemente island, in small arroyo 1 mile north of eel point"	"c0221e2a-2b23-443f-84b3-c594299aa80a"	11
"brassicaceae"	"brassica"	"nigra"	"california"	"orange"	"east of highway 101, san clemente."	"0c43ad5f-b5d1-456c-ae16-eb3014b5ff8e"	4
"brassicaceae"	"brassica"	"nigra"	"california"	"santa barbara"	"san clemente island: sw end of island, in china canyon, ca. 0.36 miles inland from bridge across mouth of canyon."	"38ed245b-5191-4ec8-add9-612409198c96"	4
"brassicaceae"	"brassica"	"nigra"	"california"	"los angeles"	"san clemente island: china cyn, ca. 0.36 mi inland from bridge across mouth of cyn"	"6b82e779-ffa1-44d8-8a97-b350fd0f9d39"	4
"brassicaceae"	"brassica"	"nigra"	"california"	"orange"	"east of highway 101, san clemente."	"ecc77739-af47-43e8-a7b9-f785f00281ac"	4
"brassicaceae"	"brassica"	"rapa"	"california"	"los angeles"	"san clemente island: 200 yds se of new air strip"	"31bc97b0-0cde-4fa9-839c-27a670ddf94b"	3
"brassicaceae"	"brassica"	"rapa"	"california"	"los angeles"	"san clemente island: ca. 650 ft se of the air terminal, new airfield, n end of island"	"5e39a2ad-9001-4645-9080-ad9c680a2a31"	3
"brassicaceae"	"brassica"	"rapa"	"california"	"los angeles"	"san clemente island: barracks area, wilson cove"	"d213e0ce-096a-41a0-9c85-e5591d70c05e"	3
"asteraceae"	"brickellia"	"californica"	"california"	"los angeles"	"san clemente island. w side of island, in lower portion of horse canyon. localized; w facing slope and cnayon botom."	"40b8697f-a842-4ddf-b360-b25948b796f7"	4
"asteraceae"	"brickellia"	"californica"	"california"	"los angeles"	"san clemente island: w side of island, in lower portion of horse canyon"	"a4f0a856-cbde-47ac-8c8d-4860b11a268d"	4
"asteraceae"	"brickellia"	"californica"	"california"	"los angeles"	"san clemente island; west side of island, in lower portion of horse canyon."	"b56019a8-9d7d-4055-aa13-4f40ef5b0c13"	4
"asteraceae"	"brickellia"	"californica"	"california"	"los angeles"	"san clemente island: lower portion of horse cyn"	"c4f61848-a5af-43de-92b2-11e91755223e"	4
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island"	"1b6e1c4a-e0af-43e0-8146-b0abfd3ebbcd"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island: near barracks, wilson cove"	"37e992d6-0975-414e-aa4d-4f9e42ffb03a"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island, near barracks, wilson cove."	"4e60eb55-9154-47fb-a569-ac65208bce99"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island: 20-40 meters ene of the intersection of the new lemon tank road and main n-s island access road"	"66a3a364-5983-4562-b2a4-7537d3c0bf59"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island, small gully just behind beach, &frac12; mile se of west cove."	"a8b92777-0860-4227-ba78-515d563a90a4"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island, near shore west side of island opposite wilson cove."	"b06ec2ca-8cb7-4aa8-a040-236bf48f30f7"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island: near shore of w side of island, opposite wilson cove"	"d1c079e3-c951-45bf-ac7f-79d8f7b98f9c"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island: pyramid cove at s end of island near small point between triton and thresher."	"d8afc0f5-b48c-46bb-b1cb-2e90ae90f9cd"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"san clemente island, above wilson cove, ne end of the island."	"e4a66495-65de-4bee-b5e0-14f240864a5b"	10
"poaceae"	"bromus"	"arizonicus"	"california"	"los angeles"	"growing behind beach 1/2 mile se of west love. san clemente island."	"f97387d5-c464-4c87-a825-6beb2c6cab50"	10
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"wilson cove, san clemente island"	"330cae96-6b71-4faa-9544-e68d64d24c75"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: norton canyon."	"3f6787f1-db21-489b-b2b2-d3b68f6bd33c"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"above wilson cove (san clemente island); san clemente island"	"441cc48d-a108-486e-b960-2a576b4268fe"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: lower wilson cyn; rocky draw sw of and above pier operations"	"9c139f3e-775e-42f1-840a-45f5814aa01c"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"slopes above seal cove, san clemente island"	"9ed8fd6a-80c6-4769-b055-5eaa42521742"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: gulley on southwest shore."	"a8b5db06-39e2-4922-b636-ffe4107f2932"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: lower wilson cove canyon; bouldery, rocky draw sw of and above pier operations."	"c3ce5e84-901c-4c4f-8a6d-88b3a9cc3ef2"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island; bottom of norton canyon"	"d070ba34-d9e0-4334-99de-86a718cff71d"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island, lower wilson cove canyon, sw of and above pier operations lower wilson cove canyon; san clemente island, lower wilson cove canyon"	"eab2837a-1e19-458b-9f86-df109e284fa7"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: above wilson cove, ne end of island"	"f48ffc8f-0de5-4737-9430-9a9f7ba17753"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: small arroyo above wilson cove"	"ff06c68e-8d82-4a9d-aad4-ae45d7a809d7"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"wilson cove, san clemente island"	"330cae96-6b71-4faa-9544-e68d64d24c75"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: norton canyon."	"3f6787f1-db21-489b-b2b2-d3b68f6bd33c"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"above wilson cove (san clemente island); san clemente island"	"441cc48d-a108-486e-b960-2a576b4268fe"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: lower wilson cyn; rocky draw sw of and above pier operations"	"9c139f3e-775e-42f1-840a-45f5814aa01c"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"slopes above seal cove, san clemente island"	"9ed8fd6a-80c6-4769-b055-5eaa42521742"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: gulley on southwest shore."	"a8b5db06-39e2-4922-b636-ffe4107f2932"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: lower wilson cove canyon; bouldery, rocky draw sw of and above pier operations."	"c3ce5e84-901c-4c4f-8a6d-88b3a9cc3ef2"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island; bottom of norton canyon"	"d070ba34-d9e0-4334-99de-86a718cff71d"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island, lower wilson cove canyon, sw of and above pier operations lower wilson cove canyon; san clemente island, lower wilson cove canyon"	"eab2837a-1e19-458b-9f86-df109e284fa7"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: above wilson cove, ne end of island"	"f48ffc8f-0de5-4737-9430-9a9f7ba17753"	11
"poaceae"	"bromus"	"carinatus"	"california"	"los angeles"	"san clemente island: small arroyo above wilson cove"	"ff06c68e-8d82-4a9d-aad4-ae45d7a809d7"	11
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island"	"15882b56-21c3-4b8f-a317-ebf49e7b2ca6"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"wilson cove, san clemente island"	"659476ab-527c-4d98-9a68-bc3dc6d8e6fe"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island: upper reaches of box canyon, sw side of island."	"6ab3c9ac-965f-4a77-b900-d6b182abe7b5"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"e side of san clemente island san clemente island"	"8df991aa-b0a0-4844-9549-85bb1477ee11"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island: north head; wnw of the new landing field"	"9fbbc0a7-10d5-4ba8-acf5-8b7e8707d4ad"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island, wilson cove, near barracks wilson cove; san clemente island, wilson cove"	"ade97ee7-5418-4f9a-b256-f9d25e16c874"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island: near barracks, wilson cove"	"b63fde46-cb53-47d7-8128-a47425cc7881"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island: upper reaches of box cyn, sw side of island"	"bb384d94-9461-4fc7-b1e5-15a3d59270bf"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island: s side of eel pt cyn"	"db0474e0-cd28-4479-b2d2-9450a140ee62"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island."	"e04f55d7-d8dc-4cf4-beea-55e205950aa6"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island: bottom of china cyn near its head, ca. 2 mi from china pt"	"e518c101-5513-42b6-a63a-41c5f3798527"	12
"poaceae"	"bromus"	"diandrus"	"california"	"los angeles"	"san clemente island: cyn e of thirst"	"f93d313d-ba30-4b98-bb2d-e0fe9ca5006f"	12
"poaceae"	"bromus"	"madritensis"	"california"	"los angeles"	"san clemente island. west side of flats just south of wall rock canyon."	"35e3ddbf-21fa-4b69-8a70-f3d2fcc0a7e8"	7
"poaceae"	"bromus"	"madritensis"	"california"	"los angeles"	"san clemente island"	"37f6f4e4-5e7b-4631-a0eb-47322a9aed8c"	7
"poaceae"	"bromus"	"madritensis"	"california"	"los angeles"	"on slope east of wilson cove. san clemente island, calif."	"4a6412fe-f087-4232-99a5-de80dd40d94e"	7
"poaceae"	"bromus"	"madritensis"	"california"	"los angeles"	"san clemente island"	"54d5aafb-317e-40ed-991b-9956418554a8"	7
"poaceae"	"bromus"	"madritensis"	"california"	"los angeles"	"san clemente island: pyramid cove"	"9d8b0748-3888-4689-b564-5ff6d8e4c382"	7
"poaceae"	"bromus"	"madritensis"	"california"	"los angeles"	"san clemente island, wilson cove, near barracks wilson cove; san clemente island, wilson cove"	"f1dc295a-1f02-41c0-8859-705b4591f770"	7
"poaceae"	"bromus"	"madritensis"	"california"	"los angeles"	"san clemente island: flats just s of wall rock cyn"	"fed72752-74f9-47ee-83c1-ee1b71a3d1fe"	7
"brassicaceae"	"cakile"	"maritima"	"california"	"los angeles"	"san clemente island: west cove"	"a3507512-4265-41c5-9eb3-8d1557c0a669"	2
"brassicaceae"	"cakile"	"maritima"	"california"	"los angeles"	"san clemente island: behind (just inland from) west cove"	"b4a6e333-97de-4c14-8914-67ce9e007703"	2
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"san clemente island: 2 miles se of wilson&iacute;s cove"	"03c47e4a-a9c0-4d55-8209-86d8d08e6366"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"wilson\'s [wilson] cove, san clemente island"	"0774a3c0-cb15-41ec-b0cc-77ede57ca869"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"san clemente island."	"15f04060-262b-4d24-b1b8-7998e8a0ee63"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"san clemente island: mosquito harbor"	"1e5ef187-1672-4536-941c-b2cba6c9bcf7"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"horse beach creek in chalk canyon growing immediate to malacothamnus clementinus, 1/2 mile to 3/4 mile up canyon from beach, san clemente island."	"207b36a7-7737-47f3-90f2-280572b05855"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"w coast san clemente island (small canyon); w coast san clemente island"	"208b967d-c99f-4ff4-b8d0-5840c26b67aa"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"chalk canyon, approx 1/2 mile inland from horse beach, growing among rhus, encelia and malacothamnus clementinus, shoba zone of san clemente island."	"24885a45-4a28-40ff-aaeb-def0ef0fa2ca"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"san clemente island un-named knoll ca 5500 ft s wilson cove settlement (nw of the 750\' bm); san clemente island, s of wilson cove settlement"	"2995c8fb-ef2c-49e6-b94c-94019054580a"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"san clemente island."	"2d1cfed7-8f73-41e8-a231-2f30ba6395a9"	58
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"los angeles"	"san clemente island: lemon tank"	"3246d053-68c1-4c05-9e89-534c351b5754"	58
