"family"	"genus"	"specificepithet"	"stateprovince"	"county"	"locality"	"uuid"	"count"
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"santa barbara"	"santa rosa island: upper arlington cyn where indian caves are found"	"b9b11efb-7894-4743-8fd2-bb7236f1dbc7"	23
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"santa barbara"	"santa rosa island. head of lower eastern tributary to lobos canyon."	"baa885a5-135e-4c0e-a9e6-925e90622ae0"	23
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"santa barbara"	"20 miles east on highway 166 from highway 101, cuyama river road."	"bd770d7a-1143-45ee-b5cc-036c8cb40516"	23
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"santa barbara"	"vail ranch, santa rosa island."	"cdc9cfb0-6523-4725-94f0-f76a8d9b44c0"	23
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"santa barbara"	"santa rosa island: cherry cyn"	"d71a5f36-69fd-40c8-8c1f-dd17e58d5cfd"	23
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"santa barbara"	"santa rosa island, bottom of cherry canyon"	"e266e6ad-4a71-422b-8bb9-2fa742ce591e"	23
"convolvulaceae"	"calystegia"	"macrostegia"	"california"	"santa barbara"	"santa rosa island: s side, just w of mouth of bee cyn, cyn leading to bee rock"	"e51f6586-94ef-4347-80f9-0b29c27a3503"	23
"convolvulaceae"	"calystegia"	"soldanella"	"california"	"santa barbara"	"santa rosa island: just e of mouth of arlington cyn"	"18601276-cafd-48e6-b8d8-7c03e8da3b8c"	4
"convolvulaceae"	"calystegia"	"soldanella"	"california"	"santa barbara"	"near old ranch e. of torrey pines (santa rosa isl.); channel isl.\'s, santa rosa isl."	"91e20f5b-4caa-4e30-bcd4-b96f516b03cf"	4
"convolvulaceae"	"calystegia"	"soldanella"	"california"	"santa barbara"	"santa rosa island: near old ranch, e of torrey pines"	"9c009124-9fb6-493d-af18-805e4c292e70"	4
"convolvulaceae"	"calystegia"	"soldanella"	"california"	"santa barbara"	"near old ranch, east of torrey pines."	"f1f7ce5f-00ae-45be-adb8-5acc3fda8936"	4
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"santa rosa island: coastal flats at small point n of east pt"	"084fb934-2b7e-4e3b-ac53-9e9140143084"	9
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"santa rosa island: carrington pasture, along e fork of carrington pasture rd, 0.4 mi e of fork in rd, near coastal bluffs e of water trough"	"3f18d6d3-488a-466b-9df8-6361ad9e36b0"	9
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"island of santa rosa"	"642fc506-4ae7-431d-bf9a-c538f29fd3d2"	9
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"santa rosa island: east pt"	"7f4f8e28-2fc0-47c7-9793-10ab3a13a344"	9
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"santa rosa island: just n of first small point n of east pt"	"85237c38-f002-4558-9c3c-b1a64f0c556e"	9
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"island of santa rosa"	"877d3c4b-c4bf-4a9c-8a45-236b08a47fbe"	9
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"santa rosa island. sea bluffs at east point."	"93ce4310-51f4-4fd7-848d-86721f03e644"	9
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"santa rosa island: east pt"	"d5d6e07b-ae6c-4ace-b43c-b7ab850a5539"	9
"onagraceae"	"camissonia"	"strigulosa"	"california"	"santa barbara"	"santa rosa island. north of ranch. el. 25 m."	"e41e6b6f-4fc8-457d-ae7d-436cd9fc9fcc"	9
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: upper windmill cyn, near lyonothamnus grove"	"1658715e-dc9a-40fa-be17-f15ce6d0ccfb"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: torrey pine grove"	"204d5992-65eb-4380-b440-e995decbd30e"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: torrey pines"	"389c3b89-198c-4ce4-95fc-b7892da19bb3"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: e of point cyn"	"39d62781-95d7-471c-8d85-a4fac77226af"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: lobo cyn"	"62880fed-3a69-41de-a1fa-b4d6a184a7aa"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island. near torrey pines."	"6346ed91-ba5d-4220-b827-2f8f502400fd"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: cherry cyn"	"6c748271-a79a-4ca8-ae20-f9ea6a3e95e9"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: middle windmill cyn"	"8a20660f-77fb-4452-bcf9-a2c37a259ba5"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island. torrey pine grove"	"8f6f7c99-6dce-4032-b191-c7a03745463a"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island. torrey pine grove."	"9311816c-147e-4cc3-ae14-df6a964ef010"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"northern-most e. branch, santa rosa isl. lobos canyon; santa rosa isl., lobos canyon"	"a2f0a44a-8650-48d3-8db1-116243b0bddb"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: above major jct, ne of black mtn summit, w fork cherry cyn, between ranch and black mtn"	"af0e0c4a-9bed-4561-99fc-1a2562ba2ba4"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: northernmost e branch of lobos cyn"	"b9b47eb3-8bd2-4cf3-afda-16a0e53eba4a"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: upper windmill cyn"	"ece7f31f-3b19-495c-b354-dcf526290a29"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island: lyonothamnus cyn"	"efd03926-8d35-424d-97e6-3af77b6ed90a"	16
"brassicaceae"	"cardamine"	"californica"	"california"	"santa barbara"	"santa rosa island, torrey pine grove."	"effe62f7-b253-45bf-86bb-55a073520ebe"	16
"asteraceae"	"carduus"	"pycnocephalus"	"california"	"santa barbara"	"santa rosa island: black mtn swale"	"1dfe813f-ed59-46a4-857e-647f856d86bb"	2
"asteraceae"	"carduus"	"pycnocephalus"	"california"	"santa barbara"	"santa rosa island: black mtn"	"8dd797a8-a569-406e-96ea-fb946c072e1c"	2
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island: santa rosa island, beach [east point?]"	"05208c67-111f-461f-92c4-e8721027d816"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island: e end of santa rosa island"	"0a3c0ae5-db5a-4d5a-8838-1ede2e09e282"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"channel islands santa rosa island, east point"	"15b0c317-1a18-48b2-85ea-42154e45e0fc"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island: between east pt and skunk pt"	"1669068b-ce98-4fdb-aa7c-ba6f0bf02b91"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"channel islands santa rosa island, east point"	"1e0dd117-e6d7-44c4-8496-3dc5ef591ed3"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island: east pt, beach"	"30455cea-c402-4bee-a325-348f58e24d49"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island. e end between skunk and east point"	"3388bc3e-3545-43c3-95cd-49154b894b91"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island; east end between skunk and east points; on sandy plateau behind dunes."	"3a924f35-08e0-4e39-a44c-b51a457bb279"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"eastpoint, santa rosa island eastpoint; california channel islands, santa rosa island"	"40ade82b-bfea-4452-a857-6d355bb7fcb9"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island: just s of big slough, toward east pt"	"4b59f30a-e091-4470-95ae-5aab6e2685c7"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island: east pt"	"7ab36910-5486-43f3-ad36-9c194dff8455"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island; east point."	"d66f31e5-6668-4ca6-bcc7-940559e82e60"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island; east point."	"e53bd422-7b00-41ef-b677-2bc69c5cf5a7"	14
"cyperaceae"	"carex"	"pansa"	"california"	"santa barbara"	"santa rosa island: east pt area"	"e5eab811-446d-40df-bac9-35c68e199e81"	14
"cyperaceae"	"carex"	"praegracilis"	"california"	"santa barbara"	"santa rosa island: nw of ranch"	"5d46e142-374d-478f-8abf-a54514971077"	6
"cyperaceae"	"carex"	"praegracilis"	"california"	"santa barbara"	"santa rosa island: point cyn, w of main ranch"	"6d7762dc-023a-421a-a3d1-2db18807bad0"	6
"cyperaceae"	"carex"	"praegracilis"	"california"	"santa barbara"	"santa rosa island. northwest of ranch."	"82537aff-ea09-4aac-810b-48bbf0d4ea85"	6
"cyperaceae"	"carex"	"praegracilis"	"california"	"santa barbara"	"santa rosa island. east point."	"93f34016-21ad-48ec-b62f-857f71e4bf71"	6
"cyperaceae"	"carex"	"praegracilis"	"california"	"santa barbara"	"santa rosa island: e end of santa rosa island"	"beba604c-657b-44e4-a855-e134cb85a242"	6
"cyperaceae"	"carex"	"praegracilis"	"california"	"santa barbara"	"santa rosa island: e end of santa rosa island"	"f2ccf29b-7f9e-4da9-a0cb-45360701123d"	6
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"cherry canyon at foot of black mountain, santa rosa island black mountain; california channel islands, santa rosa island"	"38de6fe6-3d7a-4ef2-a363-e55e3281a578"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"santa rosa island: canada de la casa"	"45b34251-3b56-4fbd-ab8b-18ca3576d56a"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"santa rosa island: cherry cyn at foot of black mtn"	"5a1204ee-df3e-47f6-ad32-e7591c5bd90e"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"santa rosa island; cherry canyon at the foot of black mountain."	"606cd84e-e742-4ca8-8cfb-e1989d0dde30"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"bottom of cherry canyon. santa rosa island."	"8f12287e-8680-41b6-8bc9-53ac5d8fcd75"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"santa rosa island: cherry cyn, ca. 1 mi sw of vail ranch hdqrtrs in the direction of black mtn"	"ace5649a-cf5a-4f21-be2f-5bcd516eebd7"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"santa rosa island. green canyon."	"b310b238-d7d2-44b7-a558-5b1a5af4dab5"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"santa rosa island: bottom of cherry cyn"	"b404e808-c118-4b74-a70b-d79c46c092be"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"cherry canyon at the foot of black mountain. santa rosa island."	"c29b647d-0754-4070-85c4-8f830b1e7e16"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"channel islands santa rosa island, cherry canyon at the foot of black mountain"	"d9b85b9f-776e-43d4-bc8c-6007498bbab4"	11
"cyperaceae"	"carex"	"subbracteata"	"california"	"santa barbara"	"cherry canyon, about one mile southwest of vail ranch headquarters, in the direction of black mountain; santa cruz island"	"e81c6faa-e4c2-422f-9168-698e81614961"	11
"aizoaceae"	"carpobrotus"	"chilensis"	"california"	"santa barbara"	"santa rosa island: e end between skunk and east points"	"020a19eb-254e-4eff-9bf2-9571fcf3d895"	5
"aizoaceae"	"carpobrotus"	"chilensis"	"california"	"santa barbara"	"santa rosa island. e end between skunk and east points."	"12de130f-1234-4521-b043-3c3c731e59c3"	5
"aizoaceae"	"carpobrotus"	"chilensis"	"california"	"santa barbara"	"santa rosa island: w end of santa rosa island"	"369332e3-05e7-4574-8021-9c459671f7c3"	5
"aizoaceae"	"carpobrotus"	"chilensis"	"california"	"santa barbara"	"santa rosa island: s of china camp corrals"	"4293872b-3285-4039-9698-787823249683"	5
"aizoaceae"	"carpobrotus"	"chilensis"	"california"	"santa barbara"	"santa rosa island: e of the mouth of bee rock cyn"	"c807943e-4aa6-4e1e-878b-103db14fc4ef"	5
"orobanchaceae"	"castilleja"	"densiflora"	"california"	"santa barbara"	"santa rosa island. ne slope of black mountain in one of headwaters canyons of upper windmill creek."	"15622880-ac7b-4239-8281-59ac90992b97"	5
"orobanchaceae"	"castilleja"	"densiflora"	"california"	"santa barbara"	"santa rosa island: e side of head of water cyn"	"17772fcd-80ab-4a41-be53-68462c22d3a8"	5
"orobanchaceae"	"castilleja"	"densiflora"	"california"	"santa barbara"	"santa rosa island: santa rosa island"	"332fba57-6464-4ba7-b2bb-e83a861b3c24"	5
"orobanchaceae"	"castilleja"	"densiflora"	"california"	"santa barbara"	"santa rosa island: santa rosa island"	"3fbb2d0c-fcd6-489c-9ea0-83c170f12c89"	5
"orobanchaceae"	"castilleja"	"densiflora"	"california"	"santa barbara"	"santa rosa island. north slope of black mountain."	"5bc09830-60fd-487d-b05a-e1217e4ac42b"	5
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"channel islands santa rosa island, beechers bay, south end between torrey pine grove and ocean"	"04e37908-df84-474b-992e-b7fa3dcc33f1"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: carrington point"	"0dfb6e9e-4f0d-41ff-9a83-ae0049da9f98"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: santa rosa island, mesa"	"1eb14146-dba2-40cd-b45f-5156bc7b545c"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: carrington point"	"24a54151-9bcf-42c1-8e91-266f6d82e8ff"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: behind point opposite san miguel island"	"3da4fce1-d0ed-41a6-9f21-4312f9aef715"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: between torrey pine grove and ocean"	"4cef3a15-7f78-41e9-bd74-d35a538f37b9"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: ridge between ranch and lobos cyn"	"64cb40fb-cd1c-419e-8bea-e2c730da2cc2"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: 2.2 mi w of main ranch along rd toward lobo cyn"	"6a2e6340-29eb-4544-8871-a80a97624efe"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: ca. 3 mi sw of sandy pt"	"ac08c305-ea1a-40e2-98ba-50b16bc39da4"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island. grassy bench between torrey pine grove and ocean. south ench of beechers [bechers] bay."	"b68eb659-0655-4482-b6e7-0022772a2dbc"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"santa rosa island: east pt"	"eed43511-0da8-460b-b512-dc92621ce5dd"	12
"orobanchaceae"	"castilleja"	"exserta"	"california"	"santa barbara"	"bench between ocean and torrey pine grove (santa rosa island, s end of beechers bay); california channel islands, santa rosa island, beechers bay"	"f42f8e11-810f-44b0-935d-3ed37a1f3951"	12
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: w of orr\'s camp, near arlington cyn"	"0179c107-dab4-418f-a602-70ce24b62324"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"carrington point carrington point, santa rosa island; channel islands, santa rosa island"	"0b67573f-c283-4c4b-86d7-16719dfb3e41"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: carrington point"	"16efad82-4f8b-48f7-80b4-99a5ee8c9a18"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"carrington pt.; santa rosa island"	"1d890b89-3cf1-45db-93bc-e45e15652c8a"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island. vail ranch."	"2535d12f-4639-466f-b644-d67dd2061979"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: crk crossing at main ranch before the barn"	"3b14876d-56ed-42e1-86c0-a2141f889ddc"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island. becher\'s bay."	"40e1dd55-dad1-4bd3-bee7-c39b8d11b09a"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: point cyn"	"41fde471-5800-4d62-9a21-440b9b174e7b"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: sw side of carrington pt peninsula, ca. 0.1 mi n of fenceline running down to beach"	"4812911a-cd2e-491c-a892-da1a868c7c99"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: w end of santa rosa island"	"57f74ea5-1226-44ba-88bb-9bb6ba38e568"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"west end of santa rosa island"	"5a4750c8-4e1e-4bfe-a3b4-fe790cce7f2f"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"carrington pt.; santa rosa island"	"5bfe1d02-b9b4-49b1-9ec6-22de00efb68f"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island, carrington pt"	"60f1cb1f-3eb5-4c36-8105-748681ce59bd"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: w end of santa rosa island"	"62b0b366-e7d4-49fc-bf4c-a49fce60d5e8"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island"	"6845952a-4c16-422f-94c7-3d5f1aa5d75f"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island. carrington point"	"7600790d-e1ec-45aa-8d2b-9e50c0240a1a"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: bechers bay near vail ranch house, near nps plot 115"	"7f5a0abb-e6b5-4cbd-a5ee-1051bcc7ef11"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: sw side of carrington pt peninsula, above n end of double beach (cut in half by small peninsula)"	"91040c32-6b6b-4927-9659-6a49b5402e34"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island. water canyon."	"97809465-fec0-4144-9aed-7fb3c61b73b5"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island, carrington pt."	"9c481cc1-af2e-458d-847c-2a8f46cacf5f"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"channel islands, santa rosa island, n. vail ranch."	"a6fe7e1e-08b9-48c8-b23a-0ed831af7af9"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"carrington pt.; santa rosa island"	"b33a8ec9-243b-46c4-9d46-0dc962c6c868"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island, carrington pt."	"bb39243a-a588-452d-abb3-63ca6ea479dc"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island. west end of island."	"be5606be-c207-4ae2-ad8a-dd8b3b9e2f6d"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: near carrington pt, near nps plot 90"	"c52220bf-d6b2-4df4-9cf5-c798f0ed78b8"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: windmill cyn, near rd just sw of vail ranch"	"cf476ee3-a63e-4756-9ef0-5c79dbca79f4"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: nne of triangulation pt point 2, near first conspicuous point w of jaw gulch"	"d4b6e83e-7aa5-4567-ae1e-9bef00166083"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island, carrington pt"	"d8535fbc-562f-4135-94e5-2c2afcb14adc"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island, carrington pt."	"e5cc5639-436f-4f7b-b285-4052710cd2bb"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: carrington point"	"f571e65e-34ea-44a3-9ead-daf83b6cbf25"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"carrington pt. , carrington pt. (santa rosa island)"	"fb922b78-20d4-4127-af2e-b58c9208ea7a"	32
"orobanchaceae"	"castilleja"	"mollis"	"california"	"santa barbara"	"santa rosa island: carrington point"	"fdecbf88-93ff-4a90-a8fe-7b21964895d9"	32
"rhamnaceae"	"ceanothus"	"arboreus"	"california"	"santa barbara"	"santa rosa island"	"13fae0fe-5de4-4a59-b72b-3517e7329d20"	4
"rhamnaceae"	"ceanothus"	"arboreus"	"california"	"santa barbara"	"santa rosa island: just above main rd, below new nps housing site"	"2659b406-7da1-44f9-ac52-fac66bf51e94"	4
"rhamnaceae"	"ceanothus"	"arboreus"	"california"	"santa barbara"	"santa rosa island. above torrey pines."	"5c1fb2b9-b72c-4b74-beb2-8e97288630cb"	4
"rhamnaceae"	"ceanothus"	"arboreus"	"california"	"santa barbara"	"island of santa rosa; santa rosa island"	"88fdceb3-2372-4160-9a1b-eaf7ee4eb0d8"	4
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: upper portion of cherry cyn"	"0a094038-0951-49f0-a5de-8f05ba1c3182"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: near head of one of the forks of water cyn, on n side of cyn"	"0abc060a-62d3-4818-ab73-d7d6f22d7a3d"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: upper w fork of cherry cyn"	"19998fb0-751d-4a95-848c-d9403ba4cdb5"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: wall of e tributary of water cyn"	"1dee5485-5ebb-4b4f-b478-27d473dcf232"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island. east tributary of water canyon"	"2311ae59-33c6-408f-ba35-a34d34ff2c9b"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island. northeasterly of black mountain summit, west fork (cherry canyon) between ranch and black mountain"	"340b7d9d-da78-4270-8848-ffe66b052606"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: slope above tranquillon cyn"	"35307852-c817-41ef-a633-d06e2c7b58f6"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island. east tributary of water canyon"	"3bb8ffa3-b785-4868-bc24-f165bb7860a0"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: cherry cyn between vail ranch hdqrtrs and black mtn"	"3f49147e-1920-4752-b292-4883380a423c"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island, on steep wall east of tributary of water canyon"	"5fa6a4c5-19a3-4162-bade-1342928fec07"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"wall of e. tributary of water canyon (santa rosa isl.); channel isl.\'s, , water canyon"	"76abce22-8c4d-4684-beb5-c04aaedde491"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island"	"9a03e4fc-6589-44d3-a9be-5bbd73558177"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island. south side, near road above military base at johnsons lee."	"a566e166-a142-4df9-aeca-698f0f34e730"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: cyn, johnson\'s lee"	"bc87d647-485d-455c-804e-79d8f63362f8"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island"	"c54c2180-6d10-4961-bec7-91498ecc8889"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: lower cherry cyn, s of its intersection with windmill cyn"	"cc240e41-6e03-4ffc-9c77-32ae235103fb"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: ne of black mtn summit, w fork of e fork (cherry cyn) between ranch and black mtn"	"cda2192e-c63f-4dca-8b67-af4e6a57d41c"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: 2 mi from ranch house"	"df6d3464-a0c8-439b-94ff-d6510d4f7f66"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island. upper w fork of cherry canyon."	"e215981c-90c4-4525-a335-89423b315b3e"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"cherry canyon between vail ranch headquarters and black mountain. santa rosa island"	"e4f2b3c6-3734-4235-886e-581edcdce0c6"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island. high ridge, black mountain."	"ead1e0b1-a2ec-4b4f-b7ed-e794d1ce7de8"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island: s end of island, in small side cyn on e side of south pt cyn"	"f05b8871-b2cf-4422-86e0-174130ec00e0"	23
"rhamnaceae"	"ceanothus"	"megacarpus"	"california"	"santa barbara"	"santa rosa island, s side, above military base at johnsons lee"	"f9b79751-a44b-43b5-8f1c-b97f337c5eac"	23
"asteraceae"	"centaurea"	"melitensis"	"california"	"santa barbara"	"santa rosa island: south side at old military base at johnsons lee"	"65def98f-74ef-4167-ab09-609d24bbadc0"	4
"asteraceae"	"centaurea"	"melitensis"	"california"	"santa barbara"	"santa rosa island: santa rosa island"	"a17f1c0c-afad-4006-b871-4fab7c908173"	4
"asteraceae"	"centaurea"	"melitensis"	"california"	"santa barbara"	"santa rosa island: santa rosa island"	"e2faeb41-427e-4415-aa9b-1dcfd6efe72e"	4
"asteraceae"	"centaurea"	"melitensis"	"california"	"santa barbara"	"channel islands santa rosa island, becher\'s bay, south of vail ranch"	"eaab0e4f-7dd3-409a-9ce5-9ac305f94c6e"	4
"asteraceae"	"centaurea"	"solstitialis"	"california"	"santa barbara"	"santa rosa island: center of pocket field rd, opposite mouth of first cyn nw of bee cyn"	"c12fbb09-047a-4f7c-aadb-8200e3e6562d"	1
"caryophyllaceae"	"cerastium"	"glomeratum"	"california"	"santa barbara"	"santa rosa island: above rd at major switchback, bottom of cyn head, w fork of e fork of cherry cyn between ranch and black mtn"	"744da786-d334-4987-80a7-15f8348afd1e"	3
"caryophyllaceae"	"cerastium"	"glomeratum"	"california"	"santa barbara"	"santa rosa island. bed of lower windmill canyon beyond ranch buildings, ranch at beechers bay, ne end of island."	"9aa60108-4fb9-404a-92b5-397e3284080a"	3
